Date,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,100,US,100,NAS,US,100,NAS,US,100,NAS,US,100,NAS,US,100,NAS,US
2022-03-04,,,,385.7407531738281,,,396.63342637387996,,,381.5015978108406,,,384.74142479773013,,,66310,
2022-03-07,,,,367.75286865234375,,,382.0562450094553,,,360.2579052966574,,,376.7468246791674,,,84570,
2022-03-08,,,,369.75152587890625,,,371.65024383130003,,,360.0100863153165,,,364.75488363729943,,,47010,
2022-03-09,,,,370.7508544921875,,,381.66551688188974,,,368.1385962644195,,,378.7454820823155,,,106490,
2022-03-10,,,,372.2498474121094,,,382.74279613110843,,,367.05332727624767,,,382.74279613110843,,,151850,
2022-03-11,,,,382.7427978515625,,,382.7427978515625,,,373.996661072203,,,382.7427978515625,,,89080,
2022-03-14,,,,372.2498474121094,,,382.5029670623125,,,372.96137487956594,,,380.4043712190959,,,103650,
2022-03-15,,,,377.2464904785156,,,383.7421254139073,,,368.7521986399265,,,383.7421254139073,,,90870,
2022-03-16,,,,383.74212646484375,,,389.73809719085693,,,379.74481264750165,,,384.7414549191793,,,74720,
2022-03-17,,,,399.73138427734375,,,401.7300411987305,,,384.74145736694334,,,393.7354135131836,,,85640,
2022-03-18,,,,381.74346923828125,,,409.175047485782,,,381.74346923828125,,,404.7280236688584,,,254980,
2022-03-21,,,,385.7407531738281,,,398.5441600392751,,,384.36667665669336,,,386.7400815499261,,,96230,
2022-03-22,,,,394.7347412109375,,,398.73205504598496,,,388.93864834895237,,,397.0531905545653,,,50080,
2022-03-23,,,,394.7347412109375,,,402.0138462888855,,,391.23709160527096,,,398.73205504598496,,,53370,
2022-03-24,,,,397.2330322265625,,,403.72866671580186,,,392.361306359633,,,396.73336803508255,,,59060,
2022-03-25,,,,400.2310485839844,,,401.92991916632064,,,395.73407051000703,,,395.73407051000703,,,12520,
2022-03-28,,,,396.23370361328125,,,397.7326961868498,,,393.73538265733373,,,397.7326961868498,,,56620,
2022-03-29,,,,395.234375,,,405.72732300884957,,,390.73739728192163,,,390.73739728192163,,,57740,
2022-03-30,,,,394.2350769042969,,,402.4985363709897,,,389.7380988407498,,,389.7380988407498,,,75320,
2022-03-31,,,,399.73138427734375,,,399.73138427734375,,,390.7374281311035,,,390.7374281311035,,,40980,
2022-04-01,,,,394.7347412109375,,,397.0102201627685,,,391.6967741571178,,,392.57618808036176,,,67660,
2022-04-04,,,,401.7300109863281,,,407.7259812995569,,,393.2856739296981,,,403.1390676695867,,,40170,
2022-04-05,,,,408.7253112792969,,,408.7253112792969,,,396.1637461047875,,,396.7333706060657,,,64270,
2022-04-06,,,,397.7326965332031,,,403.3289415788154,,,392.7160790282414,,,397.7326965332031,,,90970,
2022-04-07,,,,393.73541259765625,,,401.7300402646137,,,391.7367556809169,,,391.7367556809169,,,85410,
2022-04-08,,,,399.73138427734375,,,400.7307127380371,,,391.73675659179685,,,391.73675659179685,,,34510,
2022-04-11,,,,398.7320251464844,,,401.63007136016273,,,391.73672645970396,,,398.8569411944626,,,28030,
2022-04-12,,,,399.231689453125,,,401.96983946652824,,,395.2343759166732,,,401.3302851591786,,,28500,
2022-04-13,,,,409.7246398925781,,,409.7246398925781,,,393.2357214578768,,,409.7246398925781,,,31920,
2022-04-14,,,,397.7326965332031,,,402.12973532008346,,,391.9965613724187,,,395.42925192911326,,,24610,
2022-04-18,,,,397.7326965332031,,,397.7326965332031,,,397.7326965332031,,,397.7326965332031,,,0,
2022-04-19,,,,389.7380676269531,,,409.7246351975661,,,389.7380676269531,,,389.7380676269531,,,14550,
2022-04-20,,,,389.7380676269531,,,403.72866492638224,,,389.7380676269531,,,389.7380676269531,,,26580,
2022-04-21,,,,399.73138427734375,,,406.7157045518234,,,395.5341925435979,,,399.14678566702173,,,4200,
2022-04-22,,,,398.7320251464844,,,407.72598060091633,,,390.73739807587816,,,399.7313535303102,,,38890,
2022-04-25,,,,382.2431335449219,,,398.2323888043173,,,379.7448124106413,,,389.73809694776344,,,79460,
2022-04-26,,,,387.23974609375,,,394.84663321164345,,,389.32833874206386,,,389.3383417849002,,,47590,
2022-04-27,,,,387.73944091796875,,,395.7340685657619,,,386.2204726438384,,,388.7387693739429,,,44580,
2022-04-28,,,,393.2357482910156,,,396.7333978946206,,,388.73877022923784,,,394.7347409782749,,,64510,
2022-04-29,,,,393.73541259765625,,,397.73272643113495,,,389.7380987641775,,,393.73541259765625,,,484160,
2022-05-02,,,,393.73541259765625,,,393.73541259765625,,,393.73541259765625,,,393.73541259765625,,,0,
2022-05-03,,,,394.7347412109375,,,397.73272658722306,,,388.93764194517007,,,394.7347412109375,,,17690,
2022-05-04,,,,385.7407531738281,,,397.73269368700414,,,382.9926001395586,,,385.7407531738281,,,52730,
2022-05-05,,,,387.73944091796875,,,395.55419676298675,,,385.99061612001395,,,389.738097829917,,,32230,
2022-05-06,,,,379.74481201171875,,,394.63479985697194,,,376.7468266537315,,,379.74481201171875,,,65100,
2022-05-09,,,,374.7481384277344,,,388.9386134683639,,,373.50696820168196,,,373.74881005859373,,,108390,
2022-05-10,,,,384.7414245605469,,,384.7414245605469,,,372.88638545483497,,,384.7414245605469,,,63760,
2022-05-11,,,,385.7407531738281,,,385.7407531738281,,,374.7481410367501,,,384.74142479773013,,,26960,
2022-05-12,,,,360.7575378417969,,,374.63221547123396,,,357.75955276277915,,,372.74947815786766,,,87440,
2022-05-13,,,,366.25390625,,,372.7495416950887,,,358.70898804723157,,,359.7582708049113,,,52190,
2022-05-16,,,,358.7588806152344,,,371.75014927261054,,,358.7588806152344,,,360.7575373317538,,,50510,
2022-05-17,,,,373.2491455078125,,,373.7488096918926,,,364.75485437845134,,,370.7508245874122,,,44860,
2022-05-18,,,,386.7400817871094,,,386.76005737569415,,,374.74814126657884,,,375.7474696432897,,,59850,
2022-05-19,,,,374.24847412109375,,,382.74276525601846,,,375.8474056106135,,,382.74276525601846,,,70490,
2022-05-20,,,,381.2438049316406,,,387.73943987805126,,,376.7468268918179,,,383.7421260648755,,,41050,
2022-05-23,,,,387.73944091796875,,,387.73944091796875,,,376.0173071504417,,,387.73944091796875,,,16190,
2022-05-24,,,,378.7454833984375,,,387.7394394685851,,,377.2464907200796,,,387.7394394685851,,,8580,
2022-05-25,,,,378.7454833984375,,,387.7394394685851,,,369.7515273282899,,,384.7414541118692,,,58780,
2022-05-26,,,,379.74481201171875,,,387.7394396330181,,,376.696872429932,,,387.7394396330181,,,10940,
2022-05-27,,,,380.2444763183594,,,389.7380966206574,,,377.39638412825315,,,377.39638412825315,,,24010,
2022-05-31,,,,367.75286865234375,,,384.63154076794973,,,367.75286865234375,,,373.74883933689284,,,36470,
2022-06-01,,,,381.74346923828125,,,389.73809686630807,,,377.69620120042634,,,377.69620120042634,,,35060,
2022-06-02,,,,381.74346923828125,,,381.74346923828125,,,381.74346923828125,,,381.74346923828125,,,0,
2022-06-03,,,,381.74346923828125,,,381.74346923828125,,,381.74346923828125,,,381.74346923828125,,,0,
2022-06-06,,,,380.2444763183594,,,383.34240062168396,,,375.6175807020217,,,378.24581941261243,,,37140,
2022-06-07,,,,379.74481201171875,,,390.73742499100535,,,373.7488412957442,,,389.7380965383429,,,28960,
2022-06-08,,,,381.74346923828125,,,384.94133248832566,,,373.74884161025443,,,384.74145459879134,,,16680,
2022-06-09,,,,379.2451477050781,,,385.2311153761915,,,373.7488412165987,,,377.2464908001765,,,16970,
2022-06-10,,,,381.74346923828125,,,387.33971467731686,,,374.54829217422343,,,385.4209906278734,,,31320,
2022-06-13,,,,369.2518615722656,,,373.74883958870726,,,368.75219734821655,,,370.75085424441284,,,112390,
2022-06-14,,,,372.7494812011719,,,372.54960332877295,,,365.75418262635094,,,365.75418262635094,,,85500,
2022-06-15,,,,376.746826171875,,,376.746826171875,,,363.9364345096032,,,376.746826171875,,,52380,
2022-06-16,,,,365.7542419433594,,,369.87147060701307,,,364.2552491485095,,,365.6383225176346,,,27260,
2022-06-17,,,,362.75616455078125,,,369.05192049704596,,,362.75616455078125,,,363.75549282778064,,,24910,
2022-06-21,,,,369.75152587890625,,,372.14990805546074,,,364.78986379264074,,,369.75152587890625,,,17010,
2022-06-22,,,,374.7481384277344,,,374.7481384277344,,,363.85546530351786,,,374.7481384277344,,,39040,
2022-06-23,,,,369.75152587890625,,,372.38976762107495,,,363.75555518897806,,,363.75555518897806,,,55740,
2022-06-24,,,,374.7481384277344,,,374.7481384277344,,,365.3194777046591,,,374.7481384277344,,,38960,
2022-06-27,,,,370.2511901855469,,,372.54963341836446,,,366.35381533564214,,,366.35381533564214,,,16130,
2022-06-28,,,,371.2505187988281,,,372.44972513644666,,,364.75488388040986,,,364.75488388040986,,,11850,
2022-06-29,,,,368.2525329589844,,,371.33045115902905,,,365.75421183985964,,,371.33045115902905,,,14100,
2022-06-30,,,,361.7568359375,,,371.4643000762765,,,361.7568359375,,,370.75079042213395,,,32230,
2022-07-01,,,,361.7568359375,,,366.5535994638066,,,358.7588511092887,,,362.956042067616,,,13850,
2022-07-05,,,,358.7588806152344,,,369.54164214003936,,,357.7665360885799,,,358.7588806152344,,,81770,
2022-07-06,,,,374.7481384277344,,,374.7481384277344,,,362.30648803310095,,,362.75619799804684,,,18790,
2022-07-07,,,,368.2525329589844,,,369.2019071830853,,,362.4064554408157,,,366.9284105670147,,,7090,
2022-07-08,,,,365.7542419433594,,,375.7475272423583,,,360.7575992938599,,,375.7475272423583,,,25870,
2022-07-11,,,,367.2532043457031,,,371.5403319233712,,,367.2532043457031,,,371.5403319233712,,,221930,
2022-07-12,,,,367.2532043457031,,,369.65158651956443,,,360.77556271844475,,,365.8541506190411,,,19410,
2022-07-13,,,,364.7549133300781,,,369.25189171359966,,,357.75961362237797,,,360.75759921139235,,,33050,
2022-07-14,,,,360.7575378417969,,,364.7548512804871,,,350.5074383235379,,,357.75955276277915,,,78190,
2022-07-15,,,,360.25787353515625,,,362.0566523831012,,,350.7642541216084,,,351.76358248092924,,,12210,
2022-07-18,,,,357.7595520019531,,,361.75686543214255,,,352.30621642288725,,,355.7608952868584,,,45450,
2022-07-19,,,,359.7582092285156,,,366.7535077412923,,,355.7608957926432,,,366.7535077412923,,,60420,
2022-07-20,,,,369.75152587890625,,,369.75152587890625,,,356.1157001805114,,,368.7521974305849,,,117650,
2022-07-21,,,,364.7549133300781,,,366.5536924846521,,,357.75961362237797,,,364.7549133300781,,,24340,
2022-07-22,,,,358.7588806152344,,,368.75216419783146,,,358.7588806152344,,,368.75216419783146,,,51880,
2022-07-25,,,,359.7582092285156,,,361.7568659464518,,,355.41112476758815,,,360.7575375874837,,,23520,
2022-07-26,,,,364.7549133300781,,,368.7522274487639,,,359.15866746450075,,,361.7569277410638,,,51520,
2022-07-27,,,,359.7582092285156,,,368.7521644592285,,,355.9607736632693,,,368.7521644592285,,,81020,
2022-07-28,,,,363.255859375,,,369.75149372420907,,,356.2805364333616,,,359.75821011004126,,,80980,
2022-07-29,,,,372.7494812011719,,,372.7494812011719,,,359.7991699998669,,,372.7494812011719,,,21990,
2022-08-01,,,,368.752197265625,,,374.7481679528709,,,367.166257407385,,,374.7481679528709,,,26710,
2022-08-02,,,,371.2505187988281,,,376.746825268259,,,365.7542123293973,,,365.7542123293973,,,19460,
2022-08-03,,,,376.746826171875,,,376.746826171875,,,369.5516491230745,,,376.746826171875,,,50590,
2022-08-04,,,,381.2438049316406,,,380.3863794108777,,,374.38842638064455,,,376.7468268918179,,,43610,
2022-08-05,,,,384.7414245605469,,,384.7414245605469,,,371.8820555579425,,,384.7414245605469,,,55080,
2022-08-08,,,,379.74481201171875,,,384.0839066441759,,,379.74481201171875,,,379.74481201171875,,,20030,
2022-08-09,,,,370.7508544921875,,,382.17018262805,,,370.7508544921875,,,379.74481053108155,,,51500,
2022-08-10,,,,382.7427978515625,,,382.96564004555654,,,377.74615558195984,,,377.74615558195984,,,148530,
2022-08-11,,,,387.73944091796875,,,387.73944091796875,,,379.74481327017554,,,379.74481327017554,,,138170,
2022-08-12,,,,383.74212646484375,,,386.74011182785034,,,380.74414110183716,,,380.74414110183716,,,36570,
2022-08-15,,,,384.7414245605469,,,384.941302434476,,,379.7447826831372,,,379.7447826831372,,,61860,
2022-08-16,,,,387.73944091796875,,,387.73944091796875,,,380.2444774981626,,,387.73944091796875,,,14200,
2022-08-17,,,,383.2424621582031,,,383.79208060914004,,,380.4943089093503,,,380.4943089093503,,,18040,
2022-08-18,,,,389.7380676269531,,,389.7380676269531,,,380.74411222017727,,,380.74411222017727,,,61250,
2022-08-19,,,,389.7380676269531,,,389.7380676269531,,,380.74411222017727,,,380.74411222017727,,,55350,
2022-08-22,,,,375.2478332519531,,,386.1405072655757,,,370.2511909982653,,,381.74346818174723,,,54430,
2022-08-23,,,,364.7549133300781,,,374.7481986267926,,,364.7549133300781,,,369.75155597843536,,,38110,
2022-08-24,,,,364.7549133300781,,,373.24920583228544,,,364.7549133300781,,,364.7549133300781,,,6680,
2022-08-25,,,,374.24847412109375,,,373.7488099366864,,,368.7521680926131,,,368.7521680926131,,,20970,
2022-08-26,,,,374.24847412109375,,,380.7441085183891,,,369.75149646142773,,,380.7441085183891,,,21940,
2022-08-29,,,,374.24847412109375,,,374.24847412109375,,,374.24847412109375,,,374.24847412109375,,,0,
2022-08-30,,,,373.2491455078125,,,370.7508245874122,,,365.75418274661143,,,367.25317529885166,,,39080,
2022-08-31,,,,366.7535705566406,,,367.9127953112384,,,364.75491349638645,,,367.3531737741342,,,23740,
2022-09-01,,,,359.7582092285156,,,366.7535077412923,,,359.7582092285156,,,366.7535077412923,,,19240,
2022-09-02,,,,364.2552185058594,,,365.75421117460775,,,359.7582404996142,,,359.7582404996142,,,44070,
2022-09-06,,,,365.7542419433594,,,364.6549744610522,,,361.45714146362445,,,361.45714146362445,,,2800,
2022-09-07,,,,361.7568359375,,,361.3571107264876,,,354.751534963181,,,357.7595228332182,,,145050,
2022-09-08,,,,352.762939453125,,,357.7595816550106,,,349.76495413199365,,,354.76159633387925,,,66910,
2022-09-09,,,,354.7615966796875,,,358.75891044509245,,,347.77129911196903,,,350.7642829142826,,,313890,
2022-09-12,,,,359.7582092285156,,,359.7582092285156,,,353.67529189601385,,,358.7588808695475,,,42920,
2022-09-13,,,,349.7649230957031,,,361.75686331612724,,,349.7649230957031,,,360.75753496442525,,,162630,
2022-09-14,,,,354.7615966796875,,,354.2619324590119,,,349.7649544729314,,,349.7649544729314,,,24920,
2022-09-15,,,,362.75616455078125,,,362.75616455078125,,,329.29464774057476,,,362.75616455078125,,,71170,
2022-09-16,,,,344.768310546875,,,354.26193069236865,,,344.768310546875,,,344.768310546875,,,47500,
2022-09-19,,,,344.768310546875,,,344.768310546875,,,344.768310546875,,,344.768310546875,,,0,
2022-09-20,,,,343.76898193359375,,,353.76226629212846,,,339.77166819017987,,,347.76629567700763,,,54560,
2022-09-21,,,,342.7696533203125,,,345.76763862632106,,,340.2933206292461,,,342.7696533203125,,,140810,
2022-09-22,,,,342.7696533203125,,,348.7656239323296,,,340.77099644964017,,,340.77099644964017,,,40430,
2022-09-23,,,,342.2699890136719,,,346.7669669715157,,,335.7743541856752,,,340.77099636105726,,,96240,
2022-09-26,,,,336.7736511230469,,,348.7655912223839,,,334.774994439824,,,348.7655912223839,,,84630,
2022-09-27,,,,341.2706604003906,,,342.46986672068954,,,331.77704027212206,,,334.77502557578583,,,84670,
2022-09-28,,,,337.2733154296875,,,342.469835006992,,,328.52519731948775,,,329.7783528645833,,,110010,
2022-09-29,,,,338.7723388671875,,,342.22003416068696,,,328.4792682036845,,,329.7783829680586,,,33690,
2022-09-30,,,,336.7736511230469,,,341.7702928311039,,,326.78036770693274,,,336.7736511230469,,,26810,
2022-10-03,,,,339.77166748046875,,,339.9935032662114,,,330.97758946216067,,,337.7730106129366,,,142030,
2022-10-04,,,,344.768310546875,,,342.7696536741395,,,332.50354240031345,,,341.7703252377717,,,34510,
2022-10-05,,,,339.77166748046875,,,344.76830964929917,,,336.2740179622875,,,342.76965278176704,,,125160,
2022-10-06,,,,338.2726745605469,,,344.76830937485573,,,337.77301034406156,,,337.77301034406156,,,11320,
2022-10-07,,,,335.274658203125,,,344.76827743689455,,,335.7743223733234,,,336.7736507137202,,,45280,
2022-10-10,,,,335.7743225097656,,,339.1220785508714,,,326.5075405584815,,,332.776337487357,,,38760,
2022-10-11,,,,326.7804260253906,,,335.7743827049885,,,322.5532554070286,,,326.7804260253906,,,22740,
2022-10-12,,,,320.784423828125,,,328.7790512132496,,,312.78479492135136,,,314.78845328928156,,,46970,
2022-10-13,,,,315.7878112792969,,,322.28344663789,,,315.7878112792969,,,315.7878112792969,,,14460,
2022-10-14,,,,314.7884826660156,,,324.7817678300161,,,314.7884826660156,,,318.78579673161585,,,66090,
2022-10-17,,,,324.7817077636719,,,323.37265115649365,,,312.2901036189152,,,315.7877527794471,,,48160,
2022-10-18,,,,323.7823791503906,,,331.77700579607927,,,319.7850658275463,,,324.7817074811017,,,63050,
2022-10-19,,,,313.7891540527344,,,320.3617335554645,,,312.78982553664287,,,315.7878110849174,,,23270,
2022-10-20,,,,319.78509521484375,,,320.39967243564314,,,318.4140073479968,,,319.78509521484375,,,11910,
2022-10-21,,,,319.78509521484375,,,320.74544836505083,,,319.2554523707775,,,319.25645877452337,,,23370,
2022-10-24,,,,318.7857666015625,,,320.3996722439427,,,314.78845291376865,,,320.3996722439427,,,120880,
2022-10-25,,,,321.78375244140625,,,321.78375244140625,,,317.8264204226145,,,321.78375244140625,,,35940,
2022-10-26,,,,321.78375244140625,,,322.3603607942958,,,318.88469970825577,,,322.3603607942958,,,14390,
2022-10-27,,,,319.2854309082031,,,324.78173723056653,,,312.7897961635918,,,317.78643827483126,,,97400,
2022-10-28,,,,325.7810363769531,,,325.7810363769531,,,313.93898953806803,,,325.7810363769531,,,28070,
2022-10-31,,,,318.7857666015625,,,324.78173713325333,,,314.80644619285033,,,324.78173713325333,,,20120,
2022-11-01,,,,320.2847595214844,,,323.39168037126615,,,317.8753679590343,,,317.8753679590343,,,43260,
2022-11-02,,,,329.77838134765625,,,329.77838134765625,,,319.6102267882702,,,329.77838134765625,,,50440,
2022-11-03,,,,327.28009033203125,,,324.7817690317867,,,319.7851264312977,,,322.7831119915911,,,15520,
2022-11-04,,,,327.28009033203125,,,329.4256518363782,,,321.38405816287144,,,327.28009033203125,,,27580,
2022-11-07,,,,328.779052734375,,,330.5278774829621,,,317.78644002897033,,,329.77838116213906,,,66910,
2022-11-08,,,,327.7797546386719,,,330.72778597221395,,,324.3820437692736,,,329.7784116791516,,,17910,
2022-11-09,,,,324.28204345703125,,,330.2780134439101,,,317.78640930457914,,,329.77834927833686,,,28480,
2022-11-10,,,,333.77569580078125,,,333.77569580078125,,,325.98094624139276,,,332.77636737024,,,56810,
2022-11-11,,,,337.2733154296875,,,342.7696213107639,,,329.7203779140777,,,333.77566623263886,,,109290,
2022-11-14,,,,339.27203369140625,,,344.3386366243018,,,331.27740550427444,,,341.729397413004,,,193530,
2022-11-15,,,,341.77032470703125,,,344.4085664135453,,,337.77301096776773,,,337.77301096776773,,,16850,
2022-11-16,,,,337.2733154296875,,,344.57541445612907,,,329.7783528645833,,,330.7776812065972,,,328950,
2022-11-17,,,,338.2726745605469,,,343.76898094188516,,,330.7777113132674,,,340.7709956429734,,,38760,
2022-11-18,,,,337.2733154296875,,,342.840588017669,,,330.7776812065972,,,330.7776812065972,,,14530,
2022-11-21,,,,339.27203369140625,,,342.27001926158067,,,331.2174482326379,,,334.77505533614465,,,50930,
2022-11-22,,,,347.7662658691406,,,347.7662658691406,,,338.8392518101469,,,346.7669375189419,,,101150,
2022-11-23,,,,352.762939453125,,,352.762939453125,,,342.02015871907093,,,349.76495413199365,,,75700,
2022-11-25,,,,346.7669372558594,,,352.9437855397746,,,339.77163880977577,,,340.7709671592163,,,392100,
2022-11-28,,,,347.7662658691406,,,352.86284655457007,,,338.7723107173525,,,349.764922569538,,,84070,
2022-11-29,,,,339.77166748046875,,,352.8059075101498,,,338.77233904670265,,,338.77233904670265,,,124190,
2022-11-30,,,,350.26458740234375,,,350.0587321052091,,,344.3385775938375,,,345.7676098180055,,,58870,
2022-12-01,,,,349.7649230957031,,,351.66864238581223,,,345.7676096888951,,,349.7649230957031,,,139590,
2022-12-02,,,,349.7649230957031,,,352.76290815080915,,,347.8662053268855,,,352.6429936281379,,,26150,
2022-12-05,,,,349.7649230957031,,,351.8245434641173,,,347.9161595456382,,,347.9161595456382,,,9550,
2022-12-06,,,,349.7649230957031,,,351.76357979910716,,,347.8022529479329,,,351.76357979910716,,,12470,
2022-12-07,,,,349.7649230957031,,,352.76290815080915,,,349.7649230957031,,,352.76290815080915,,,26320,
2022-12-08,,,,345.7676086425781,,,353.360497384604,,,345.7676086425781,,,345.7676086425781,,,14690,
2022-12-09,,,,350.26458740234375,,,352.76290828253167,,,349.80789361351543,,,352.6229876746422,,,64500,
2022-12-12,,,,353.76226806640625,,,353.76226806640625,,,347.5164653109965,,,352.7629396255407,,,28350,
2022-12-13,,,,355.76092529296875,,,355.96080318016914,,,347.7662977582953,,,349.76495464196364,,,27250,
2022-12-14,,,,352.2632751464844,,,351.2639467063525,,,348.76562560602287,,,349.18334416206795,,,44280,
2022-12-15,,,,351.76361083984375,,,355.76092459938747,,,349.28526532997654,,,355.76092459938747,,,26930,
2022-12-16,,,,358.7588806152344,,,358.7588806152344,,,349.764925390897,,,358.7588806152344,,,34650,
2022-12-19,,,,351.76361083984375,,,354.1420174063056,,,349.2263144671134,,,353.7622677196156,,,41880,
2022-12-20,,,,345.7676086425781,,,355.21127373641735,,,345.7676086425781,,,352.7629070833239,,,15490,
2022-12-21,,,,352.762939453125,,,352.762939453125,,,348.26596147142794,,,351.7636110127479,,,92090,
2022-12-22,,,,353.76226806640625,,,355.76092494813736,,,349.99081570531985,,,355.76092494813736,,,93320,
2022-12-23,,,,356.7602233886719,,,356.7602233886719,,,350.5643753774871,,,356.7602233886719,,,4770,
2022-12-27,,,,356.7602233886719,,,356.7602233886719,,,356.7602233886719,,,356.7602233886719,,,0,
2022-12-28,,,,361.7568359375,,,361.7568359375,,,358.9387228796824,,,359.7581793853591,,,14570,
2022-12-29,,,,358.7588806152344,,,361.7568656900135,,,355.1842872253425,,,355.76089554045524,,,27990,
2022-12-30,,,,355.76092529296875,,,360.03106597194636,,,360.03106597194636,,,360.03106597194636,,,410,
2023-01-03,,,,356.7602233886719,,,360.75753681599593,,,352.86284889644713,,,356.7602233886719,,,115800,
2023-01-04,,,,361.7568359375,,,362.7561642135704,,,353.26254559090125,,,356.76019455714777,,,61400,
2023-01-05,,,,358.25921630859375,,,365.076625339079,,,358.3591552438004,,,362.2765053284187,,,25820,
2023-01-06,,,,363.75555419921875,,,363.75555419921875,,,360.6076756949885,,,363.75555419921875,,,46370,
2023-01-09,,,,361.7568359375,,,363.43570012199945,,,361.16723591426785,,,363.05595049756005,,,13540,
2023-01-10,,,,363.255859375,,,363.0659845465643,,,358.5590038775086,,,362.7561951942916,,,35820,
2023-01-11,,,,356.7602233886719,,,364.30514028391354,,,354.7615666750098,,,356.7602233886719,,,195920,
2023-01-12,,,,359.258544921875,,,362.4064231520941,,,355.7608956667246,,,355.7608956667246,,,190940,
2023-01-13,,,,357.2598876953125,,,362.3564684163961,,,357.7595518739073,,,359.7582085882867,,,163210,
2023-01-17,,,,366.7535705566406,,,366.7535705566406,,,356.2606209903062,,,364.75491349638645,,,46520,
2023-01-18,,,,369.75152587890625,,,369.75152587890625,,,360.2179239427369,,,365.7542120856208,,,64860,
2023-01-19,,,,370.7508544921875,,,370.81282456689127,,,365.4044411918726,,,367.75286914588946,,,66780,
2023-01-20,,,,373.7488098144531,,,373.7488098144531,,,360.00804474774526,,,368.7521679720139,,,72600,
2023-01-23,,,,375.74749755859375,,,379.7448113624086,,,374.86808364222105,,,378.74548291145487,,,30490,
2023-01-24,,,,376.2471618652344,,,380.39336243439544,,,372.7495122861419,,,372.7495122861419,,,6330,
2023-01-25,,,,375.2478332519531,,,378.86140224607675,,,372.7495121251092,,,372.7495121251092,,,19670,
2023-01-26,,,,387.76214599609375,,,387.76214599609375,,,375.51965556193875,,,377.7682762539264,,,82120,
2023-01-27,,,,390.76031494140625,,,390.76031494140625,,,373.7707360309103,,,387.76215395720106,,,38000,
2023-01-30,,,,388.76153564453125,,,390.7603096067139,,,385.7633747012572,,,385.7633747012572,,,50800,
2023-01-31,,,,389.7608947753906,,,390.7602816850711,,,385.7633471366687,,,389.7608947753906,,,628890,
2023-02-01,,,,390.76031494140625,,,390.76031494140625,,,382.26552548615825,,,390.76031494140625,,,73640,
2023-02-02,,,,394.2581787109375,,,394.7578722200768,,,388.0120098466958,,,390.7603241469621,,,23900,
2023-02-03,,,,395.2575378417969,,,399.7547791067478,,,395.7572313156803,,,397.756005211214,,,55980,
2023-02-06,,,,396.7566223144531,,,399.2151056913781,,,397.2503075161339,,,398.87132243361907,,,42460,
2023-02-07,,,,396.7566223144531,,,397.65606447685303,,,396.19696805789897,,,396.2569288354677,,,47200,
2023-02-08,,,,396.2569274902344,,,399.6518481468188,,,390.65038131450837,,,397.7560079221016,,,171220,
2023-02-09,,,,400.2544860839844,,,400.7541795747259,,,396.2569381580519,,,399.7547925932428,,,85980,
2023-02-10,,,,402.7529296875,,,402.7529296875,,,398.87731647447083,,,399.75476892059555,,,44110,
2023-02-13,,,,399.7547912597656,,,399.7547912597656,,,398.75540428161617,,,399.7547912597656,,,401740,
2023-02-14,,,,400.2544860839844,,,405.7511144821414,,,398.87133181771117,,,400.7541795747259,,,38490,
2023-02-15,,,,399.7547912597656,,,403.75233917236324,,,399.1551529731019,,,401.75356521606443,,,77140,
2023-02-16,,,,398.7554016113281,,,402.83288703536977,,,394.7578537255003,,,398.7554016113281,,,178850,
2023-02-17,,,,395.7572326660156,,,401.6536095781849,,,395.7572326660156,,,395.7572326660156,,,37280,
2023-02-21,,,,392.2593994140625,,,397.9559175414075,,,386.76277088724123,,,394.757866926254,,,25040,
2023-02-22,,,,391.75970458984375,,,397.756026598872,,,385.7633825808156,,,390.5604279884898,,,29240,
2023-02-23,,,,391.260009765625,,,389.3611805689632,,,384.77698679677525,,,385.7633812759419,,,32510,
2023-02-24,,,,395.7572326660156,,,395.7572326660156,,,384.76397620307074,,,384.76397620307074,,,3180,
2023-02-27,,,,386.2630615234375,,,389.2612224149519,,,383.7645941138422,,,383.7645941138422,,,27040,
2023-02-28,,,,385.76336669921875,,,387.76214061994006,,,379.7670449370547,,,382.76520581813674,,,67000,
2023-03-01,,,,383.7646179199219,,,386.76277899742126,,,378.65776485737297,,,379.76706981658936,,,106190,
2023-03-02,,,,386.2630615234375,,,386.76275500535655,,,378.76765929465154,,,378.76765929465154,,,44380,
2023-03-03,,,,387.76214599609375,,,387.76214599609375,,,379.7750409063163,,,380.76643717657663,,,77040,
2023-03-06,,,,382.2655334472656,,,382.0756474744017,,,378.76767889284616,,,379.7670659083946,,,33480,
2023-03-07,,,,380.7664489746094,,,385.7633840005229,,,375.06993084551954,,,380.7664489746094,,,64540,
2023-03-08,,,,378.26800537109375,,,381.76586011032447,,,370.7726023584565,,,379.7670859736212,,,107980,
2023-03-09,,,,371.77197265625,,,378.76768181913644,,,370.7725856329805,,,370.7725856329805,,,173610,
2023-03-10,,,,362.7774353027344,,,375.0698816547678,,,360.77866155450994,,,370.7725302956321,,,57090,
2023-03-13,,,,347.2869567871094,,,362.7774541402035,,,345.0223547964538,,,360.7786802881913,,,120450,
2023-03-14,,,,358.7799072265625,,,358.7799072265625,,,350.72384456245226,,,356.78113337014713,,,69890,
