Date,Close,High,Low,Open,Volume
,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN
2022-12-02,48282.55078125,48469.691531632496,46161.612394308126,46598.27290987476,4412664
2022-12-05,48843.97265625,49280.63687443147,48282.55040942602,48656.831907308675,1849990
2022-12-06,47409.22265625,49218.258569366095,47409.22265625,48843.97336011228,2338647
2022-12-07,47721.12109375,47783.50010367545,46660.65198317626,47346.83591626541,1671135
2022-12-08,48033.02734375,49155.87555280947,47159.69890004953,47970.648328904645,1975159
2022-12-09,48656.8359375,48656.8359375,47533.98764487021,47596.366664358255,1501862
2022-12-12,48033.02734375,48781.59405178217,47658.74213674512,48407.30884477729,3863780
2022-12-13,48157.7890625,48220.16807732343,46910.175412232944,47533.98409035527,1368329
2022-12-14,47596.36328125,48344.92999178834,47471.601545164005,48157.789240648155,2686015
2022-12-15,48469.69140625,48719.21487676625,47658.74198006098,47658.74198006098,1821246
2022-12-16,48594.44921875,48656.82822835476,47658.73813283758,48033.023308398,1713873
2022-12-19,47783.5,48843.969108272846,47783.5,48843.969108272846,1560719
2022-12-20,47783.5,48157.785176672514,47034.933352632266,48157.785176672514,1279358
2022-12-21,48157.7890625,48282.55079812447,47222.0816042829,48157.7890625,1296142
2022-12-22,48157.7890625,48344.9298129479,47409.2223547308,48157.7890625,1578361
2022-12-23,48656.8359375,48656.8359375,47533.98764487021,47658.74568384629,2772553
2022-12-26,47658.7421875,48719.21508882108,47658.7421875,48469.691617218756,1266126
2022-12-27,47721.12109375,48344.92601691369,47409.21863216816,47658.73837784725,2416083
2022-12-28,47845.88671875,48033.02746975457,47409.222495754264,48033.02746975457,896097
2022-12-29,47533.984375,48033.027614508654,47533.984375,47721.12512656854,1355881
2022-12-30,47970.6484375,47970.6484375,47409.22247871052,47533.98421466125,1716458
2023-01-03,49904.4375,49904.4375,47908.26103767363,47970.64375254531,2334845
2023-01-04,49904.4375,50528.24611883065,49467.7770257844,50403.48439506452,1208029
2023-01-05,50278.7265625,50840.15250990919,50029.20309565647,50029.20309565647,1540035
2023-01-06,50091.5859375,50590.62916642641,50029.20321764824,50153.964951374226,1094116
2023-01-09,50091.5859375,50465.86743270043,49842.062470048026,50216.34767122599,789180
2023-01-10,50153.96484375,50715.39079132342,50029.20311029174,50341.10559094863,6151937
2023-01-11,50465.8671875,50902.53140043055,50153.96470768925,50153.96470768925,1637828
2023-01-12,50341.10546875,50840.15240137166,50029.20298885022,50528.249921471885,870698
2023-01-13,49904.4375,50653.004136619544,49904.4375,50216.343662403946,1519352
2023-01-16,50403.48828125,50528.25001463545,49717.300600618786,49966.82406738969,873740
2023-01-17,51152.0546875,51152.0546875,50528.24973006351,50653.007756768806,1646802
2023-01-18,52025.38671875,52025.38671875,51027.2964940382,51214.43725305361,1683455
2023-01-19,52337.28515625,52524.425900738,51713.4764979942,51775.859216808516,2313454
2023-01-27,52399.66796875,53335.37546501856,52399.66796875,52462.046986110145,1833412
2023-01-30,52212.52734375,52649.191584317,52212.52734375,52524.42984330103,1391446
2023-01-31,52087.765625,52212.5273660693,50964.91736733183,52087.765625,2622595
2023-02-01,51152.0546875,52399.66460237299,51027.2929548172,52399.66460237299,1624749
2023-02-02,51089.671875,51401.574353149445,50715.390383611666,51214.43360745528,3431092
2023-02-03,49966.828125,51152.05912944345,49966.828125,51152.05912944345,3012698
2023-02-06,50216.34765625,50902.53163257198,49717.30072149489,49904.44146903929,1544786
2023-02-07,50341.10546875,51089.67216170497,50216.3474415721,50216.3474415721,1239055
2023-02-08,50653.0078125,50964.913997538926,50278.726320017304,50403.488052837376,1356010
2023-02-09,50341.10546875,50902.531414960606,50341.10546875,50528.249921471885,5308612
2023-02-10,50341.10546875,50653.00794864978,50216.3474415721,50590.62893506083,4063507
2023-02-13,50341.10546875,50653.00794864978,49904.44125569481,50341.10546875,3210109
2023-02-14,50403.48828125,50528.25001463545,50029.20308109365,50341.10556156851,1195065
2023-02-15,50902.53125,51089.6719961379,50091.58554608413,50216.34727883522,7681328
2023-02-16,50902.53125,51152.0547155022,50341.10530560881,50902.53125,645153
2023-02-17,50902.53125,50902.53125,50528.24975772422,50653.00778449781,832829
2023-02-20,51651.1015625,51775.86330399986,50777.773077978716,50902.534819478584,2630960
2023-02-21,51651.1015625,52212.5275462605,51526.33982100013,51651.1015625,1277533
2023-02-22,51027.29296875,51463.95718027028,51027.29296875,51339.195447553415,1592658
2023-02-23,50777.7734375,50964.91790406372,50278.73017394494,50964.91790406372,15984182
2023-02-24,50403.48828125,50715.39076172486,50153.9648144791,50590.62902833941,1324529
2023-02-27,50091.5859375,50216.34767122599,49842.062470048026,49904.44148392225,1650757
2023-02-28,50216.34765625,50341.10568396125,49592.53898780611,49904.44146903929,1464448
2023-03-01,50216.34765625,50216.34765625,49093.49575902853,49592.53898780611,2262756
2023-03-02,49904.4375,50216.343662403946,49779.679482211104,49904.4375,2581049
2023-03-03,48968.73046875,49904.437844489294,48968.73046875,49467.777367259434,1126662
2023-03-06,48781.58984375,49779.67993702081,48719.21083428563,48719.21083428563,1285442
2023-03-07,49155.875,49842.06268546992,49155.875,49343.0194543866,1370154
2023-03-08,49592.5390625,49592.5390625,48968.734099094094,48968.734099094094,1635091
2023-03-09,50278.7265625,50341.10557622212,49405.39813452517,49592.53888166905,1936376
2023-03-10,49592.5390625,50153.96501195633,49280.63658079704,50029.203278079636,974727
2023-03-13,49218.2578125,49530.160295759684,48719.21458048002,48719.21458048002,1348253
2023-03-14,49093.4921875,49343.01563672484,48968.73046288758,49280.63292143,1060657
2023-03-15,50216.34765625,50216.34765625,49343.01922640608,49343.01922640608,1977439
2023-03-16,49405.40234375,49904.44561397686,48906.35907352314,49904.44561397686,1828395
2023-03-17,49280.63671875,49904.44168390214,49031.11695627567,49654.92192142781,653061
2023-03-20,48407.30859375,49467.781488442386,48407.30859375,49343.01975342107,2154991
2023-03-21,48719.21484375,49093.49634329315,48095.40616788212,49031.11732869515,1459238
2023-03-22,48968.73046875,49031.113184052316,48407.30456091552,48781.5897347976,1463901
2023-03-23,48656.8359375,48968.738446895935,48407.31244759211,48906.35942740789,694430
2023-03-24,49031.1171875,49155.87521633673,48656.8319830571,48843.97273228977,594203
2023-03-27,49343.01953125,49405.398545491,48968.73432787131,49218.257796790436,1609509
2023-03-28,49405.40234375,49405.40234375,48344.93307828177,49405.40234375,2450432
2023-03-29,49280.63671875,49467.78117307768,49031.11695627567,49405.39845297594,1293198
2023-03-30,49343.01953125,49467.781265709564,49155.87507657187,49280.636811031436,1472510
2023-03-31,49343.01953125,49592.53929419157,49280.636811031436,49343.01953125,2651796
2023-04-03,50465.8671875,50465.8671875,49343.019001376815,49530.15974806776,1810143
2023-04-04,50216.34765625,50528.250137483185,49904.44146903929,50465.86741765003,889102
2023-04-05,50278.7265625,50278.7265625,49717.30061509082,50216.34754877788,641807
2023-04-06,50091.5859375,50840.15263387838,50091.5859375,50341.10569897444,962577
2023-04-07,50216.34765625,50341.10568396125,49904.44146903929,50029.203202728066,6567710
2023-04-10,50091.5859375,50528.25015255219,49966.82420377401,50528.25015255219,1170766
2023-04-11,50091.5859375,50216.34767122599,49966.82420377401,50029.20321764824,812145
2023-04-12,50091.5859375,50216.34767122599,49842.062470048026,50091.5859375,970626
2023-04-13,49654.921875,50153.965105459596,49467.78112682484,50091.58609139372,852448
2023-04-14,49654.921875,49966.82435728444,49467.78112682484,49842.06262317515,855489
2023-04-17,49654.921875,49717.30088906587,49280.63667267214,49654.921875,947687
2023-04-18,49530.16015625,49904.44165271637,49405.39842210202,49654.92189039797,506296
2023-04-19,49467.78125,49779.68373306108,49467.78125,49779.68373306108,638461
2023-04-20,49530.16015625,49779.68362454594,49405.39842210202,49779.68362454594,554205
2023-04-21,49467.78125,49904.44176150347,49467.78125,49904.44176150347,582797
2023-04-24,49343.01953125,50278.7269807304,49280.636811031436,49592.53929419157,1208332
2023-04-25,48906.35546875,49467.78142260997,48843.97274833358,49343.0196877547,1455841
2023-04-26,48843.97265625,48906.35537654882,48407.30843806853,48719.214627607485,1962991
2023-04-27,48843.97265625,49155.8751398114,48719.214627607485,48719.214627607485,336111
2023-04-28,48344.9296875,49155.87540798835,48344.9296875,49155.87540798835,1453957
2023-05-04,48968.73046875,49093.49219337736,48407.30456091552,48532.06628554288,3686396
2023-05-05,48906.35546875,49031.11720360528,48781.593733894726,49031.11720360528,485462
